name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
fannkuchredux,csharp,3,11,1096,7.470,14432,0,78% 89% 80% 80%,2.278
fannkuchredux,csharp,3,12,1096,93.640,14696,0,98% 97% 98% 98%,24.046
fannkuchredux,csharp,1,10,520,0.940,11424,0,0% 0% 1% 99%,0.946
fannkuchredux,csharp,1,11,520,7.280,12168,0,0% 0% 100% 0%,7.293
fannkuchredux,csharp,1,12,520,93.090,12960,0,0% 0% 100% 0%,93.120
fannkuchredux,ghc,3,10,1147,0.570,0,0,48% 80% 100% 55%,0.204
fannkuchredux,ghc,3,11,1147,7.540,1260,0,94% 54% 71% 80%,2.522
fannkuchredux,ghc,3,12,1147,144.860,1260,0,30% 100% 30% 85%,59.059
fasta,ghc,3,250000,1406,0.190,0,0,0% 6% 100% 11%,0.178
fasta,ghc,3,2500000,1406,1.890,2292,0,5% 1% 2% 100%,1.691
fasta,ghc,3,25000000,1406,18.210,2296,0,35% 3% 44% 25%,16.295
fasta,gcc,2,250000,1168,0.020,0,0,0% 0% 100% 0%,0.030
fasta,gcc,2,2500000,1168,0.230,316,0,4% 0% 4% 100%,0.242
fasta,gcc,2,25000000,1168,2.020,320,0,0% 0% 0% 100%,2.032
fasta,llvmgcc,3,250000,1321,0.020,0,0,0% 0% 100% 0%,0.026
fasta,llvmgcc,3,2500000,1321,0.220,316,0,4% 0% 4% 100%,0.231
fasta,llvmgcc,3,25000000,1321,1.910,316,0,3% 0% 1% 97%,1.913
fasta,clang,1,250000,1185,0.080,0,0,0% 11% 100% 0%,0.090
fasta,clang,1,2500000,1185,0.820,316,0,1% 0% 2% 100%,0.827
fasta,clang,1,25000000,1185,7.880,316,0,0% 0% 100% 0%,7.889
fasta,csharp,2,250000,1180,0.280,604,0,0% 0% 3% 100%,0.290
fasta,csharp,2,2500000,1180,0.890,12604,0,0% 0% 100% 1%,0.896
fasta,csharp,2,25000000,1180,6.110,12612,0,0% 0% 0% 100%,6.118
fasta,ghc,1,250000,1410,0.130,0,0,0% 0% 100% 0%,0.123
fasta,ghc,1,2500000,1410,1.260,2292,0,57% 3% 4% 45%,1.165
fasta,ghc,1,25000000,1410,11.790,2296,0,20% 2% 77% 7%,11.022
fasta,csharp,1,250000,1434,0.260,608,0,0% 0% 4% 100%,0.270
fasta,csharp,1,2500000,1434,0.510,13092,0,0% 0% 100% 2%,0.519
fasta,csharp,1,25000000,1434,2.670,13100,0,0% 0% 0% 100%,2.682
fasta,llvmgcc,2,250000,1168,0.020,0,0,0% 0% 100% 0%,0.027
fasta,llvmgcc,2,2500000,1168,0.230,316,0,0% 0% 4% 100%,0.240
fasta,llvmgcc,2,25000000,1168,2.020,316,0,0% 1% 0% 100%,2.030
fasta,llvmgcc,1,250000,1185,0.070,0,0,13% 0% 0% 100%,0.081
fasta,llvmgcc,1,2500000,1185,0.780,316,0,0% 0% 100% 1%,0.789
fasta,llvmgcc,1,25000000,1185,7.490,316,0,0% 1% 100% 0%,7.499
fasta,java,2,250000,1240,0.200,0,0,0% 16% 94% 0%,0.171
fasta,java,2,2500000,1240,1.030,15468,0,3% 0% 5% 100%,0.981
fasta,java,2,25000000,1240,8.150,15576,0,0% 1% 100% 1%,8.097
fasta,gcc,1,250000,1185,0.090,0,0,0% 0% 100% 0%,0.094
fasta,gcc,1,2500000,1185,0.860,312,0,1% 0% 1% 100%,0.868
fasta,gcc,1,25000000,1185,8.300,316,0,0% 0% 0% 100%,8.309
fasta,java,3,250000,1436,0.120,0,0,18% 0% 9% 82%,0.108
fasta,java,3,2500000,1436,0.370,380,0,0% 6% 97% 8%,0.351
fasta,java,3,25000000,1436,2.440,14952,0,0% 1% 100% 1%,2.425
fasta,clang,4,250000,1221,0.060,0,0,0% 0% 0% 100%,0.064
fasta,clang,4,2500000,1221,0.610,316,0,0% 0% 98% 2%,0.618
fasta,clang,4,25000000,1221,5.780,320,0,0% 0% 0% 100%,5.793
fasta,gcc,3,250000,1321,0.020,0,0,0% 0% 100% 0%,0.028
fasta,gcc,3,2500000,1321,0.190,0,0,0% 0% 0% 100%,0.201
fasta,gcc,3,25000000,1321,1.620,320,0,1% 1% 100% 1%,1.626
fasta,gcc,4,250000,1221,0.060,0,0,0% 7% 100% 0%,0.071
fasta,gcc,4,2500000,1221,0.640,320,0,2% 0% 1% 100%,0.643
fasta,gcc,4,25000000,1221,6.050,320,0,0% 0% 100% 0%,6.062
fasta,fsharp,1,250000,1065,0.590,13808,0,0% 0% 100% 3%,0.601
fasta,fsharp,1,2500000,1065,1.360,15388,0,4% 0% 1% 99%,1.371
fasta,fsharp,1,25000000,1065,8.500,15392,0,0% 0% 0% 100%,8.505
fasta,llvmgcc,4,250000,1221,0.060,0,0,0% 0% 100% 14%,0.064
fasta,llvmgcc,4,2500000,1221,0.610,320,0,0% 0% 2% 100%,0.614
fasta,llvmgcc,4,25000000,1221,5.770,320,0,1% 0% 100% 1%,5.776
fasta,clang,3,250000,1321,0.020,0,0,0% 0% 100% 0%,0.031
fasta,clang,3,2500000,1321,0.220,316,0,0% 0% 4% 100%,0.226
fasta,clang,3,25000000,1321,1.870,316,0,1% 0% 1% 100%,1.876
fasta,clang,2,250000,1168,0.020,0,0,0% 0% 100% 0%,0.032
fasta,clang,2,2500000,1168,0.230,312,0,0% 0% 4% 100%,0.239
fasta,clang,2,25000000,1168,2.000,316,0,0% 0% 23% 100%,2.006
knucleotide,java,9,250000,2431,0.950,21948,0,44% 57% 32% 45%,0.607
knucleotide,java,9,2500000,2431,3.660,76984,0,57% 65% 71% 68%,1.512
knucleotide,java,9,25000000,2431,27.650,397356,0,90% 94% 89% 91%,7.574
knucleotide,clang,6,250000,2439,0.860,348,0,22% 83% 58% 92%,0.348
knucleotide,clang,6,2500000,2439,6.390,70528,0,79% 94% 56% 97%,1.995
knucleotide,clang,6,25000000,2439,61.670,180368,0,75% 75% 97% 79%,18.853
knucleotide,llvmgcc,7,250000,2280,0.710,348,0,83% 97% 36% 29%,0.303
knucleotide,llvmgcc,7,2500000,2280,4.770,70492,0,97% 94% 33% 36%,1.843
knucleotide,llvmgcc,7,25000000,2280,46.220,180356,0,94% 39% 97% 58%,16.054
knucleotide,llvmgcc,5,250000,2519,0.830,868,0,91% 36% 97% 48%,0.328
knucleotide,llvmgcc,5,2500000,2519,6.110,58436,0,94% 59% 96% 84%,1.852
knucleotide,llvmgcc,5,25000000,2519,60.040,282048,0,85% 89% 66% 98%,17.841
knucleotide,java,2,250000,1602,1.270,30172,0,54% 51% 64% 76%,0.503
knucleotide,java,2,2500000,1602,5.740,139268,0,72% 77% 75% 87%,1.833
knucleotide,java,2,25000000,1602,49.510,945624,0,81% 81% 83% 99%,14.355
knucleotide,gcc,5,250000,2519,0.720,872,0,64% 92% 44% 96%,0.248
knucleotide,gcc,5,2500000,2519,5.890,58484,0,95% 43% 95% 47%,2.116
knucleotide,gcc,5,25000000,2519,58.120,282084,0,95% 96% 45% 51%,20.153
knucleotide,csharp,4,250000,1696,2.120,53564,0,58% 18% 24% 53%,1.403
knucleotide,csharp,4,2500000,1696,9.850,100436,0,69% 56% 95% 58%,3.750
knucleotide,csharp,4,25000000,1696,88.350,560864,0,75% 75% 98% 72%,27.592
knucleotide,ghc,3,250000,2749,1.200,66752,0,0% 1% 92% 9%,1.204
knucleotide,ghc,3,2500000,2749,10.930,92932,0,1% 0% 8% 92%,10.943
knucleotide,ghc,3,25000000,2749,107.350,362264,0,0% 2% 10% 92%,107.416
knucleotide,csharp,2,250000,1012,2.360,43960,0,0% 0% 97% 0%,2.367
knucleotide,csharp,2,2500000,1012,15.720,81444,0,55% 0% 0% 44%,15.729
knucleotide,csharp,2,25000000,1012,153.930,301292,0,0% 51% 48% 0%,153.948
knucleotide,clang,7,250000,2280,0.700,348,0,93% 94% 29% 32%,0.300
knucleotide,clang,7,2500000,2280,4.710,70556,0,32% 32% 96% 97%,1.852
knucleotide,clang,7,25000000,2280,45.600,180428,0,38% 53% 97% 97%,16.046
knucleotide,llvmgcc,6,250000,2439,0.830,348,0,35% 83% 54% 88%,0.341
knucleotide,llvmgcc,6,2500000,2439,6.350,70480,0,94% 46% 97% 46%,2.255
knucleotide,llvmgcc,6,25000000,2439,62.250,180428,0,87% 98% 81% 67%,18.850
knucleotide,gcc,7,250000,2280,0.670,348,0,84% 36% 28% 83%,0.279
knucleotide,gcc,7,2500000,2280,4.580,70484,0,95% 95% 32% 30%,1.834
knucleotide,gcc,7,25000000,2280,44.540,180484,0,92% 36% 97% 50%,16.142
knucleotide,gcc,6,250000,2439,0.830,344,0,46% 35% 88% 91%,0.333
knucleotide,gcc,6,2500000,2439,6.100,70540,0,95% 96% 42% 44%,2.213
knucleotide,gcc,6,25000000,2439,59.660,180360,0,53% 72% 97% 98%,18.622
knucleotide,java,3,250000,1630,1.340,30200,0,58% 54% 74% 57%,0.534
knucleotide,java,3,2500000,1630,5.740,139032,0,71% 71% 88% 78%,1.844
knucleotide,java,3,25000000,1630,49.570,488328,0,84% 80% 96% 83%,14.437
knucleotide,clang,5,250000,2519,0.800,344,0,81% 78% 41% 36%,0.365
knucleotide,clang,5,2500000,2519,6.160,58596,0,91% 38% 80% 43%,2.540
knucleotide,clang,5,25000000,2519,59.280,282140,0,96% 97% 48% 51%,20.369
knucleotide,csharp,3,250000,1404,2.480,78680,0,38% 29% 23% 69%,1.506
knucleotide,csharp,3,2500000,1404,10.280,114376,0,58% 66% 92% 57%,3.732
knucleotide,csharp,3,25000000,1404,95.250,335240,0,85% 79% 66% 87%,29.956
knucleotide,csharp,1,250000,1420,1.950,33748,0,0% 0% 100% 2%,1.957
knucleotide,csharp,1,2500000,1420,10.380,84408,0,0% 0% 0% 100%,10.388
knucleotide,csharp,1,25000000,1420,94.220,540044,0,0% 4% 95% 0%,94.256
mandelbrot,gcc,6,1000,879,0.100,0,0,100% 100% 100% 100%,0.031
mandelbrot,gcc,6,4000,879,1.520,376,0,100% 100% 98% 95%,0.393
mandelbrot,gcc,6,16000,879,24.140,27104,0,100% 100% 100% 100%,6.052
mandelbrot,llvmgcc,2,1000,400,0.200,0,0,0% 5% 100% 0%,0.204
mandelbrot,llvmgcc,2,4000,400,3.180,372,0,2% 0% 0% 100%,3.193
mandelbrot,llvmgcc,2,16000,400,50.750,372,0,0% 0% 100% 0%,50.773
mandelbrot,java,3,1000,903,0.350,0,0,53% 47% 57% 93%,0.145
mandelbrot,java,3,4000,903,2.920,16788,0,91% 91% 99% 91%,0.793
mandelbrot,java,3,16000,903,46.400,67572,0,99% 99% 99% 99%,11.723
mandelbrot,gcc,4,1000,799,0.090,0,0,75% 50% 100% 75%,0.044
mandelbrot,gcc,4,4000,799,1.510,392,0,97% 100% 100% 100%,0.390
mandelbrot,gcc,4,16000,799,23.570,26704,0,100% 100% 100% 100%,5.912
mandelbrot,clang,6,1000,879,0.000,0,-11,%,0.000
mandelbrot,clang,6,4000,879,0.000,0,-11,%,0.000
mandelbrot,clang,6,16000,879,0.000,0,-11,%,0.000
mandelbrot,java,1,1000,665,0.260,384,0,8% 0% 4% 100%,0.249
mandelbrot,java,1,4000,665,2.840,14672,0,1% 0% 0% 100%,2.837
mandelbrot,java,1,16000,665,43.770,14724,0,0% 0% 100% 0%,43.776
mandelbrot,clang,3,1000,763,0.000,0,-11,%,0.000
mandelbrot,clang,3,4000,763,0.000,0,-11,%,0.000
mandelbrot,clang,3,16000,763,0.000,0,-11,%,0.000
mandelbrot,gcc,1,1000,822,0.090,0,0,100% 100% 100% 100%,0.032
mandelbrot,gcc,1,4000,822,1.520,372,0,100% 100% 100% 100%,0.392
mandelbrot,gcc,1,16000,822,24.100,26808,0,100% 100% 100% 100%,6.040
mandelbrot,clang,4,1000,799,0.000,0,-11,%,0.000
mandelbrot,clang,4,4000,799,0.000,0,-11,%,0.000
mandelbrot,clang,4,16000,799,0.000,0,-11,%,0.000
mandelbrot,llvmgcc,1,1000,822,0.080,0,0,67% 67% 100% 100%,0.031
mandelbrot,llvmgcc,1,4000,822,1.540,372,0,100% 100% 98% 100%,0.399
mandelbrot,llvmgcc,1,16000,822,24.670,27576,0,100% 100% 100% 100%,6.188
mandelbrot,llvmgcc,4,1000,799,0.090,0,0,0% 0% 0% 100%,0.100
mandelbrot,llvmgcc,4,4000,799,1.530,1688,0,0% 0% 100% 1%,1.538
mandelbrot,llvmgcc,4,16000,799,24.270,30204,0,0% 0% 100% 0%,24.282
mandelbrot,csharp,1,1000,798,0.610,13576,0,13% 14% 90% 18%,0.469
mandelbrot,csharp,1,4000,798,3.320,16940,0,67% 63% 66% 92%,1.157
mandelbrot,csharp,1,16000,798,46.350,48724,0,96% 96% 96% 99%,11.951
mandelbrot,java,6,1000,802,0.230,0,0,27% 45% 36% 100%,0.107
mandelbrot,java,6,4000,802,1.800,16608,0,86% 84% 88% 94%,0.510
mandelbrot,java,6,16000,802,31.440,68232,0,98% 98% 98% 99%,7.976
mandelbrot,fsharp,3,1000,825,0.900,15192,0,9% 10% 11% 91%,0.749
mandelbrot,fsharp,3,4000,825,3.760,19328,0,53% 54% 98% 53%,1.443
mandelbrot,fsharp,3,16000,825,50.020,51044,0,94% 94% 100% 95%,13.052
mandelbrot,csharp,3,1000,701,0.580,13316,0,16% 13% 93% 20%,0.437
mandelbrot,csharp,3,4000,701,3.270,16604,0,62% 65% 93% 65%,1.150
mandelbrot,csharp,3,16000,701,45.550,48620,0,96% 96% 96% 99%,11.775
mandelbrot,gcc,3,1000,763,0.080,0,0,30% 67% 67% 67%,0.030
mandelbrot,gcc,3,4000,763,1.490,632,0,97% 95% 100% 97%,0.386
mandelbrot,gcc,3,16000,763,23.690,31784,0,99% 99% 100% 99%,5.957
mandelbrot,clang,2,1000,400,0.190,0,0,0% 0% 0% 95%,0.201
mandelbrot,clang,2,4000,400,3.100,392,0,100% 0% 1% 0%,3.113
mandelbrot,clang,2,16000,400,49.390,392,0,0% 0% 100% 0%,49.406
mandelbrot,fsharp,2,1000,1118,1.530,21220,0,8% 12% 86% 2%,1.456
mandelbrot,fsharp,2,4000,1118,4.360,21692,0,37% 37% 29% 96%,2.202
mandelbrot,fsharp,2,16000,1118,49.100,22024,0,90% 90% 98% 88%,13.393
mandelbrot,clang,1,1000,822,0.000,0,-11,%,0.000
mandelbrot,clang,1,4000,822,0.000,0,-11,%,0.000
mandelbrot,clang,1,16000,822,0.000,0,-11,%,0.000
mandelbrot,csharp,2,1000,484,0.530,12600,0,0% 0% 100% 2%,0.536
mandelbrot,csharp,2,4000,484,3.160,13920,0,1% 0% 0% 100%,3.166
mandelbrot,csharp,2,16000,484,44.810,13924,0,0% 0% 100% 0%,44.824
mandelbrot,ghc,2,1000,772,0.220,0,0,86% 86% 57% 100%,0.068
mandelbrot,ghc,2,4000,772,3.060,4248,0,99% 97% 97% 99%,0.779
mandelbrot,ghc,2,16000,772,47.540,39088,0,100% 100% 100% 100%,11.919
mandelbrot,llvmgcc,3,1000,763,0.090,0,0,67% 67% 100% 100%,0.031
mandelbrot,llvmgcc,3,4000,763,1.560,896,0,98% 100% 100% 100%,0.403
mandelbrot,llvmgcc,3,16000,763,24.900,31784,0,100% 100% 100% 99%,6.260
mandelbrot,llvmgcc,6,1000,879,0.090,0,0,100% 100% 100% 100%,0.031
mandelbrot,llvmgcc,6,4000,879,1.540,372,0,98% 98% 100% 98%,0.399
mandelbrot,llvmgcc,6,16000,879,24.530,26036,0,100% 100% 100% 100%,6.152
mandelbrot,gcc,2,1000,400,0.200,0,0,0% 0% 0% 100%,0.203
mandelbrot,gcc,2,4000,400,3.110,368,0,0% 0% 100% 1%,3.121
mandelbrot,gcc,2,16000,400,49.460,376,0,0% 0% 100% 0%,49.474
meteor,ghc,4,2098,793,3.080,3864,0,9% 9% 100% 8%,2.281
meteor,java,2,2098,5177,0.430,384,0,38% 0% 30% 96%,0.277
meteor,java,1,2098,4368,0.860,20084,0,84% 9% 15% 9%,0.777
meteor,ghc,3,2098,1801,0.780,3084,0,13% 7% 100% 15%,0.557
meteor,ghc,1,2098,2196,1.250,3616,0,12% 12% 100% 15%,0.913
meteor,clang,1,2098,3066,0.070,0,0,0% 0% 100% 0%,0.081
meteor,gcc,1,2098,3066,0.090,0,0,0% 0% 0% 100%,0.098
meteor,ghc,2,2098,1886,0.930,3088,0,12% 6% 100% 14%,0.668
meteor,ghc,5,2098,2908,0.000,0,-11,%,0.000
meteor,llvmgcc,1,2098,3066,0.080,0,0,0% 0% 0% 100%,0.087
nbody,csharp,1,500000,1403,0.860,14072,0,1% 0% 1% 99%,0.869
nbody,csharp,1,5000000,1403,4.980,14072,0,0% 0% 100% 0%,4.989
nbody,csharp,1,50000000,1403,46.150,14076,0,0% 0% 100% 0%,46.171
nbody,java,2,500000,1424,0.320,380,0,6% 0% 6% 94%,0.310
nbody,java,2,5000000,1424,2.330,15024,0,0% 0% 1% 100%,2.324
nbody,java,2,50000000,1424,22.480,15080,0,0% 0% 0% 100%,22.479
nbody,csharp,3,500000,1305,0.760,14024,0,0% 0% 2% 100%,0.771
nbody,csharp,3,5000000,1305,4.040,14028,0,1% 0% 100% 1%,4.052
nbody,csharp,3,50000000,1305,36.810,14036,0,0% 0% 100% 0%,36.830
nbody,gcc,5,500000,1429,0.230,320,0,0% 0% 8% 100%,0.240
nbody,gcc,5,5000000,1429,2.310,316,0,0% 0% 100% 0%,2.317
nbody,gcc,5,50000000,1429,23.050,320,0,0% 0% 100% 0%,23.056
nbody,clang,5,500000,1429,0.210,316,0,0% 0% 5% 95%,0.215
nbody,clang,5,5000000,1429,2.050,316,0,0% 0% 100% 1%,2.053
nbody,clang,5,50000000,1429,20.450,316,0,0% 0% 0% 100%,20.467
nbody,llvmgcc,1,500000,1173,0.280,340,0,4% 0% 97% 7%,0.290
