name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
revcomp,java,4,25000000,592,2.530,442580,0,2% 2% 2% 99%,2.484
revcomp,clang,1,25000000,1867,1.030,373404,0,0% 28% 86% 30%,0.736
revcomp,llvmgcc,4,25000000,722,1.230,122760,0,0% 4% 100% 1%,1.243
spectralnorm,llvmgcc,2,5500,669,4.240,236956,0,0% 0% 0% 100%,4.255
spectralnorm,llvmgcc,1,5500,382,15.680,680,0,0% 0% 100% 0%,15.692
spectralnorm,java,1,5500,514,16.980,16012,0,0% 0% 1% 100%,16.776
spectralnorm,clang,4,5500,1139,0.000,0,-11,%,0.000
spectralnorm,clang,1,5500,382,15.680,680,0,0% 0% 100% 0%,15.686
spectralnorm,gcc,1,5500,382,33.790,680,0,0% 0% 0% 100%,33.803
spectralnorm,ghc,4,5500,975,15.920,1780,0,96% 95% 94% 96%,4.140
spectralnorm,ghc,2,5500,396,114.100,4412,0,66% 66% 100% 66%,38.162
spectralnorm,csharp,2,5500,1063,22.290,13856,0,97% 87% 98% 91%,5.971
spectralnorm,gcc,4,5500,1139,11.140,676,0,100% 100% 100% 100%,2.797
spectralnorm,clang,2,5500,669,4.500,236960,0,0% 0% 100% 1%,4.510
spectralnorm,csharp,1,5500,459,22.160,13016,0,0% 0% 100% 0%,22.175
spectralnorm,gcc,2,5500,669,5.270,236960,0,0% 0% 100% 0%,5.283
spectralnorm,llvmgcc,4,5500,1139,10.630,680,0,100% 100% 100% 100%,2.670
spectralnorm,fsharp,2,5500,1078,23.110,21260,0,81% 79% 75% 91%,7.069
spectralnorm,java,2,5500,950,17.350,15340,0,97% 97% 99% 98%,4.430
threadring,fsharp,3,50000000,329,33.520,29684,0,0% 97% 2% 0%,33.527
threadring,ghc,1,50000000,307,11.940,3324,0,6% 6% 100% 7%,9.762
threadring,fsharp,2,50000000,612,0.000,30176,-1,1% 0% 0% 0%,300.582
threadring,llvmgcc,1,50000000,487,266.630,4564,0,44% 3% 4% 39%,205.411
threadring,java,5,50000000,432,20.560,68828,0,25% 27% 28% 26%,18.516
threadring,csharp,1,50000000,476,806.540,26932,0,51% 41% 39% 39%,387.377
threadring,llvmgcc,2,50000000,575,265.460,4568,0,42% 4% 4% 40%,204.571
threadring,clang,2,50000000,575,0.000,0,-11,%,0.000
threadring,clang,1,50000000,487,0.000,0,-11,%,0.000
threadring,gcc,1,50000000,487,257.300,4572,0,2% 40% 41% 2%,196.677
threadring,java,4,50000000,894,37.490,121532,0,31% 22% 21% 32%,34.177
threadring,java,6,50000000,543,1.240,218016,0,1% 7% 89% 6%,1.206
threadring,gcc,2,50000000,575,258.800,4568,0,5% 38% 38% 6%,197.629
threadring,java,3,50000000,530,408.780,243788,0,43% 6% 7% 40%,320.716
threadring,java,2,50000000,693,4.940,30864,0,15% 1% 1% 82%,4.891
