name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
binarytrees,gcc,1,20,706,32.706,66016,0,0% 0% 100% 0%,32.722
binarytrees,scala,2,12,641,0.460,196,0,36% 75% 19% 25%,0.323
binarytrees,scala,2,16,641,1.544,88688,0,41% 69% 59% 45%,0.737
binarytrees,scala,2,20,641,29.978,619976,0,61% 73% 66% 54%,11.816
binarytrees,oz,1,12,479,0.000,0,-11,%,0.000
binarytrees,oz,1,16,479,0.000,0,-11,%,0.000
binarytrees,oz,1,20,479,0.000,0,-11,%,0.000
binarytrees,java,1,12,1007,0.184,0,0,21% 80% 21% 38%,0.132
binarytrees,java,1,16,1007,0.992,78248,0,73% 13% 16% 81%,0.548
binarytrees,java,1,20,1007,20.693,509132,0,50% 70% 67% 31%,9.555
binarytrees,hipe,1,12,441,0.224,516,0,28% 35% 17% 48%,0.243
binarytrees,hipe,1,16,441,1.612,16768,0,83% 14% 10% 15%,1.613
binarytrees,hipe,1,20,441,36.814,254736,0,98% 1% 0% 0%,36.797
binarytrees,fpascal,1,12,769,0.072,0,0,0% 100% 0% 13%,0.076
binarytrees,fpascal,1,16,769,1.624,3256,0,4% 7% 6% 100%,1.628
binarytrees,fpascal,1,20,769,36.642,65676,0,0% 100% 0% 0%,36.662
binarytrees,ats,1,12,926,0.044,0,0,80% 100% 100% 0%,0.049
binarytrees,ats,1,16,926,0.924,8700,0,60% 63% 82% 100%,0.927
binarytrees,ats,1,20,926,19.629,132080,0,56% 68% 79% 99%,19.642
binarytrees,gnat,1,12,955,0.100,0,0,0% 0% 100% 0%,0.102
binarytrees,gnat,1,16,955,2.108,7656,0,0% 0% 1% 100%,2.114
binarytrees,gnat,1,20,955,44.267,99792,0,0% 0% 100% 0%,44.290
binarytrees,go,1,12,516,0.244,500,0,0% 0% 4% 100%,0.249
binarytrees,go,1,16,516,6.164,17452,0,1% 0% 100% 0%,6.171
binarytrees,go,1,20,516,130.620,294492,0,0% 0% 0% 100%,130.715
binarytrees,go,2,12,695,0.056,0,0,0% 14% 83% 0%,0.072
binarytrees,go,2,16,695,1.124,7760,0,3% 15% 7% 100%,1.128
binarytrees,go,2,20,695,24.270,111628,0,1% 0% 100% 1%,24.284
binarytrees,clojure,4,12,641,3.552,53804,0,55% 60% 42% 86%,1.477
binarytrees,clojure,4,16,641,9.217,399120,0,75% 70% 71% 94%,3.007
binarytrees,clojure,4,20,641,154.390,789436,0,80% 76% 81% 77%,49.379
binarytrees,perl,1,12,448,1.560,2532,0,0% 0% 100% 1%,1.563
binarytrees,perl,1,16,448,35.838,19544,0,0% 0% 0% 100%,35.855
binarytrees,perl,1,20,448,761.368,289732,0,0% 0% 100% 0%,761.716
binarytrees,gpp,2,12,553,0.084,0,0,9% 0% 0% 100%,0.087
binarytrees,gpp,2,16,553,1.784,5112,0,0% 1% 100% 1%,1.789
binarytrees,gpp,2,20,553,38.174,99360,0,0% 0% 100% 0%,38.194
binarytrees,yarv,1,12,412,0.604,3008,0,0% 4% 2% 100%,0.606
binarytrees,yarv,1,16,412,14.045,11196,0,0% 56% 45% 0%,14.045
binarytrees,yarv,1,20,412,272.865,196788,0,0% 100% 0% 0%,272.790
binarytrees,ghc,4,12,604,0.076,0,0,75% 50% 100% 100%,0.026
binarytrees,ghc,4,16,604,2.320,17464,0,97% 76% 75% 80%,0.712
binarytrees,ghc,4,20,604,58.520,388080,0,68% 69% 100% 69%,18.941
binarytrees,jruby,2,12,413,2.468,74264,0,19% 69% 31% 8%,3.310
binarytrees,jruby,2,16,413,13.729,297008,0,10% 10% 5% 98%,11.189
binarytrees,jruby,2,20,413,398.129,834572,0,18% 27% 63% 19%,312.796
binarytrees,gcc,7,12,850,0.060,0,0,100% 4% 100% 100%,0.021
binarytrees,gcc,7,16,850,0.696,0,0,89% 89% 89% 100%,0.191
binarytrees,gcc,7,20,850,12.653,100628,0,95% 3% 88% 94%,4.510
binarytrees,hipe,2,12,499,0.248,0,0,26% 28% 61% 37%,0.173
binarytrees,hipe,2,16,499,1.924,23764,0,58% 65% 75% 75%,0.708
binarytrees,hipe,2,20,499,53.659,215664,0,81% 75% 68% 91%,16.973
binarytrees,yarv,2,12,413,0.608,3012,0,3% 86% 5% 6%,0.762
binarytrees,yarv,2,16,413,14.473,11192,0,0% 0% 0% 100%,14.476
binarytrees,yarv,2,20,413,273.781,196784,0,1% 31% 68% 0%,273.721
binarytrees,sbcl,2,12,649,0.044,0,0,0% 100% 0% 50%,0.049
binarytrees,sbcl,2,16,649,0.776,17784,0,1% 99% 0% 0%,0.781
binarytrees,sbcl,2,20,649,25.230,231000,0,0% 100% 0% 0%,25.259
binarytrees,ocaml,2,12,784,0.064,0,0,80% 25% 33% 25%,0.039
binarytrees,ocaml,2,16,784,1.972,39952,0,33% 76% 35% 93%,0.847
binarytrees,ocaml,2,20,784,53.835,78692,0,86% 85% 93% 99%,14.868
binarytrees,scala,1,12,549,0.264,196,0,14% 17% 5% 91%,0.223
binarytrees,scala,1,16,549,1.084,89516,0,6% 93% 20% 22%,0.761
binarytrees,scala,1,20,549,13.893,382436,0,83% 19% 17% 12%,10.715
binarytrees,php,3,12,483,1.348,7800,0,0% 96% 2% 2%,1.489
binarytrees,php,3,16,483,41.231,80660,0,0% 0% 0% 100%,41.249
binarytrees,php,3,20,483,988.654,1248072,0,0% 0% 100% 0%,989.148
binarytrees,go,3,12,872,0.060,0,0,17% 33% 67% 75%,0.032
binarytrees,go,3,16,872,1.004,7044,0,33% 87% 38% 68%,0.457
binarytrees,go,3,20,872,20.169,107352,0,91% 54% 55% 63%,7.647
binarytrees,ats,3,12,2143,0.036,0,0,33% 100% 100% 100%,0.021
binarytrees,ats,3,16,2143,0.872,544,0,76% 97% 100% 75%,0.319
binarytrees,ats,3,20,2143,18.421,218428,0,70% 98% 65% 71%,6.069
binarytrees,perl,2,12,541,1.820,4116,0,3% 3% 100% 3%,1.825
binarytrees,perl,2,16,541,46.719,41668,0,0% 0% 100% 0%,46.743
binarytrees,perl,2,20,541,1160.785,643552,0,0% 0% 0% 100%,1161.525
binarytrees,clojure,3,12,640,2.700,56268,0,42% 44% 85% 37%,1.323
binarytrees,clojure,3,16,640,6.216,384448,0,21% 96% 16% 15%,4.332
binarytrees,clojure,3,20,640,79.461,561520,0,13% 14% 50% 46%,65.065
binarytrees,sbcl,1,12,612,0.064,0,0,13% 88% 0% 0%,0.077
binarytrees,sbcl,1,16,612,1.196,18304,0,1% 99% 0% 0%,1.202
binarytrees,sbcl,1,20,612,34.214,226836,0,0% 0% 0% 100%,34.248
binarytrees,ocaml,1,12,563,0.036,0,0,33% 0% 0% 60%,0.050
binarytrees,ocaml,1,16,563,0.500,41332,0,0% 0% 100% 2%,0.504
binarytrees,ocaml,1,20,563,12.517,235640,0,1% 0% 0% 100%,12.528
binarytrees,gcc,9,12,1103,0.008,0,0,50% 67% 0% 0%,0.016
binarytrees,gcc,9,16,1103,0.240,0,0,75% 78% 88% 75%,0.076
binarytrees,gcc,9,20,1103,5.072,114072,0,92% 77% 90% 74%,1.540
binarytrees,ocaml,5,12,496,0.044,0,0,0% 0% 0% 100%,0.046
binarytrees,ocaml,5,16,496,1.700,8260,0,0% 98% 2% 1%,1.704
binarytrees,ocaml,5,20,496,47.783,122584,0,5% 0% 100% 0%,47.811
binarytrees,scala,4,12,494,0.256,176,0,15% 28% 77% 8%,0.254
binarytrees,scala,4,16,494,1.064,151940,0,13% 13% 5% 89%,0.911
binarytrees,scala,4,20,494,13.817,435392,0,11% 10% 9% 91%,11.516
binarytrees,racket,1,12,634,0.000,0,-11,%,0.000
binarytrees,racket,1,16,634,0.000,0,-11,%,0.000
binarytrees,racket,1,20,634,0.000,0,-11,%,0.000
binarytrees,gnat,3,12,1342,0.384,240,0,32% 55% 39% 39%,0.214
binarytrees,gnat,3,16,1342,6.288,15356,0,77% 53% 45% 74%,2.553
binarytrees,gnat,3,20,1342,120.472,328664,0,70% 79% 77% 71%,40.230
chameneosredux,perl,3,60000,802,8.181,6840,0,2% 56% 51% 6%,6.274
chameneosredux,perl,3,600000,802,70.460,6312,0,1% 55% 55% 1%,54.643
chameneosredux,perl,3,6000000,802,772.592,6312,0,38% 18% 18% 38%,598.592
chameneosredux,python3,2,60000,866,5.232,4808,0,24% 39% 43% 24%,3.200
chameneosredux,python3,2,600000,866,52.935,4812,0,32% 37% 36% 29%,30.870
chameneosredux,python3,2,6000000,866,525.905,4804,0,34% 35% 35% 32%,305.538
chameneosredux,sbcl,3,60000,2907,0.128,0,0,80% 100% 60% 100%,0.046
chameneosredux,sbcl,3,600000,2907,0.576,0,0,74% 76% 89% 89%,0.179
chameneosredux,sbcl,3,6000000,2907,4.236,4752,0,84% 83% 98% 99%,1.164
chameneosredux,java,2,60000,1429,0.512,196,0,59% 91% 40% 50%,0.218
chameneosredux,java,2,600000,1429,4.372,28816,0,84% 88% 65% 40%,1.454
chameneosredux,java,2,6000000,1429,33.546,29344,0,67% 70% 56% 52%,11.971
chameneosredux,gnat,3,60000,1906,2.012,1620,0,58% 67% 56% 54%,0.691
chameneosredux,gnat,3,600000,1906,12.613,1620,0,78% 63% 65% 81%,3.873
chameneosredux,gnat,3,6000000,1906,83.781,1616,0,73% 33% 32% 69%,29.066
chameneosredux,hipe,1,60000,734,2.100,7464,0,59% 56% 8% 69%,0.962
chameneosredux,hipe,1,600000,734,15.549,7624,0,82% 61% 5% 82%,6.214
chameneosredux,hipe,1,6000000,734,152.446,7444,0,87% 62% 0% 84%,60.479
chameneosredux,ocaml,1,60000,1279,4.404,1008,0,79% 42% 35% 47%,2.467
chameneosredux,ocaml,1,600000,1279,42.611,1028,0,64% 44% 39% 68%,24.104
chameneosredux,ocaml,1,6000000,1279,461.545,1204,0,47% 36% 35% 37%,251.331
chameneosredux,go,5,60000,957,0.076,0,0,0% 0% 0% 100%,0.081
chameneosredux,go,5,600000,957,0.704,992,0,1% 2% 100% 0%,0.707
chameneosredux,go,5,6000000,957,6.972,992,0,0% 0% 0% 100%,6.977
chameneosredux,csharp,1,60000,1400,1.124,256,0,79% 69% 76% 78%,0.362
chameneosredux,csharp,1,600000,1400,10.677,9620,0,86% 86% 82% 65%,3.048
chameneosredux,csharp,1,6000000,1400,99.650,9792,0,84% 79% 81% 77%,28.146
chameneosredux,gnat,1,60000,1828,1.408,1620,0,63% 38% 63% 76%,0.468
chameneosredux,gnat,1,600000,1828,12.981,1620,0,50% 53% 54% 44%,4.176
chameneosredux,gnat,1,6000000,1828,70.696,1620,0,70% 33% 31% 68%,26.866
chameneosredux,racket,1,60000,954,0.000,0,-11,%,0.000
chameneosredux,racket,1,600000,954,0.000,0,-11,%,0.000
chameneosredux,racket,1,6000000,954,0.000,0,-11,%,0.000
chameneosredux,gnat,2,60000,5188,0.092,0,0,50% 50% 60% 75%,0.040
chameneosredux,gnat,2,600000,5188,1.004,228,0,93% 93% 72% 90%,0.289
chameneosredux,gnat,2,6000000,5188,9.749,1628,0,65% 99% 99% 99%,2.684
chameneosredux,yarv,1,60000,920,2.200,2744,0,40% 34% 35% 20%,1.471
chameneosredux,yarv,1,600000,920,23.137,2740,0,39% 32% 29% 33%,15.229
chameneosredux,yarv,1,6000000,920,231.150,2744,0,34% 32% 29% 30%,155.177
chameneosredux,perl,4,60000,785,7.296,6272,0,4% 53% 52% 3%,5.411
chameneosredux,perl,4,600000,785,59.992,6536,0,27% 30% 29% 28%,44.962
chameneosredux,perl,4,6000000,785,706.900,6884,0,57% 0% 0% 57%,530.597
chameneosredux,gcc,2,60000,1663,0.540,0,0,46% 88% 100% 69%,0.158
chameneosredux,gcc,2,600000,1663,5.552,552,0,98% 82% 73% 97%,1.580
chameneosredux,gcc,2,6000000,1663,50.183,552,0,88% 82% 78% 84%,14.483
chameneosredux,scala,1,60000,1271,0.000,0,-2,0% 100% 0% 25%,0.074
chameneosredux,scala,1,600000,1271,0.000,0,-2,0% 100% 0% 25%,0.074
chameneosredux,scala,1,6000000,1271,0.000,0,-2,0% 100% 0% 25%,0.074
chameneosredux,gpp,5,60000,1994,0.120,0,0,100% 9% 100% 100%,0.035
chameneosredux,gpp,5,600000,1994,1.276,248,0,86% 91% 100% 97%,0.348
chameneosredux,gpp,5,6000000,1994,11.421,1184,0,99% 99% 100% 100%,2.873
chameneosredux,ghc,4,60000,991,2.144,2260,0,46% 59% 37% 53%,0.820
chameneosredux,ghc,4,600000,991,22.129,2260,0,50% 48% 49% 49%,8.492
chameneosredux,ghc,4,6000000,991,199.348,2264,0,47% 48% 53% 47%,75.901
chameneosredux,perl,1,60000,961,26.038,7724,0,37% 51% 48% 37%,13.352
chameneosredux,perl,1,600000,961,253.260,7720,0,63% 24% 23% 62%,130.145
chameneosredux,perl,1,6000000,961,2550.183,7720,0,61% 26% 25% 61%,1298.075
chameneosredux,jruby,1,60000,928,5.132,49056,0,57% 51% 46% 36%,2.499
chameneosredux,jruby,1,600000,928,34.758,50032,0,44% 54% 56% 39%,15.684
chameneosredux,jruby,1,6000000,928,314.428,50056,0,53% 45% 43% 51%,143.153
chameneosredux,scala,2,60000,1171,0.748,196,0,35% 89% 30% 47%,0.371
chameneosredux,scala,2,600000,1171,4.880,33272,0,77% 85% 49% 50%,1.721
chameneosredux,scala,2,6000000,1171,36.666,33788,0,75% 68% 69% 61%,12.600
chameneosredux,java,1,60000,1770,0.404,196,0,20% 57% 52% 52%,0.214
chameneosredux,java,1,600000,1770,1.304,23128,0,38% 76% 51% 42%,0.627
chameneosredux,java,1,6000000,1770,6.800,46488,0,29% 32% 25% 30%,4.803
chameneosredux,gpp,1,60000,2468,0.296,0,0,58% 75% 78% 90%,0.088
chameneosredux,gpp,1,600000,2468,2.480,1196,0,96% 95% 94% 96%,0.697
chameneosredux,gpp,1,6000000,2468,24.146,1204,0,95% 84% 84% 95%,6.672
chameneosredux,ocaml,3,60000,1146,14.497,1652,0,42% 24% 26% 40%,8.483
chameneosredux,ocaml,3,600000,1146,143.977,1652,0,32% 34% 32% 30%,83.785
chameneosredux,ocaml,3,6000000,1146,1430.205,1652,0,34% 32% 32% 31%,833.418
chameneosredux,gcc,5,60000,2879,0.036,0,0,50% 25% 100% 50%,0.014
chameneosredux,gcc,5,600000,2879,0.384,0,0,100% 82% 82% 100%,0.106
chameneosredux,gcc,5,6000000,2879,3.188,552,0,99% 100% 100% 91%,0.822
fannkuchredux,python3,6,10,385,19.837,4684,0,0% 0% 0% 100%,19.845
fannkuchredux,python3,6,11,385,249.724,4676,0,0% 0% 100% 0%,249.762
fannkuchredux,python3,6,12,385,3353.470,4680,0,0% 0% 100% 0%,3353.923
fannkuchredux,jruby,2,10,422,13.125,111136,0,7% 1% 8% 99%,11.468
fannkuchredux,jruby,2,11,422,133.232,111080,0,12% 29% 48% 14%,129.514
fannkuchredux,jruby,2,12,422,1761.014,114540,0,32% 18% 20% 32%,1731.931
fannkuchredux,java,1,10,1282,0.680,180,0,70% 96% 67% 74%,0.227
fannkuchredux,java,1,11,1282,5.336,13144,0,94% 96% 94% 95%,1.411
fannkuchredux,java,1,12,1282,61.516,13500,0,98% 98% 98% 100%,15.592
fannkuchredux,java,3,10,1633,1.076,176,0,79% 97% 76% 79%,0.328
fannkuchredux,java,3,11,1633,3.600,14932,0,92% 99% 90% 94%,0.971
fannkuchredux,java,3,12,1633,41.443,15004,0,98% 100% 99% 99%,10.470
fannkuchredux,gnat,2,10,1973,0.372,0,0,67% 83% 82% 91%,0.112
fannkuchredux,gnat,2,11,1973,4.308,1568,0,98% 96% 97% 96%,1.112
fannkuchredux,gnat,2,12,1973,57.744,1612,0,100% 99% 100% 99%,14.516
fannkuchredux,ghc,1,10,544,3.668,2792,0,6% 29% 78% 5%,2.987
fannkuchredux,ghc,1,11,544,46.179,3316,0,12% 65% 16% 25%,37.344
fannkuchredux,ghc,1,12,544,625.167,3320,0,33% 17% 23% 43%,506.399
fannkuchredux,fsharp,1,10,551,1.352,9508,0,0% 1% 0% 93%,1.356
fannkuchredux,fsharp,1,11,551,21.457,9516,0,76% 24% 0% 0%,21.456
fannkuchredux,fsharp,1,12,551,216.154,9512,0,52% 34% 7% 7%,216.092
fannkuchredux,gpp,4,10,1439,0.380,0,0,83% 83% 82% 83%,0.111
fannkuchredux,gpp,4,11,1439,4.588,912,0,98% 99% 97% 99%,1.170
fannkuchredux,gpp,4,12,1439,61.772,944,0,100% 99% 99% 96%,15.725
fannkuchredux,sbcl,2,10,513,0.604,3584,0,0% 95% 6% 0%,0.609
fannkuchredux,sbcl,2,11,513,7.552,3584,0,0% 100% 0% 0%,7.558
fannkuchredux,sbcl,2,12,513,101.830,3584,0,0% 100% 0% 0%,101.848
fannkuchredux,sbcl,3,10,821,0.452,12916,0,0% 0% 2% 98%,0.455
fannkuchredux,sbcl,3,11,821,4.692,13448,0,1% 0% 0% 100%,4.696
fannkuchredux,sbcl,3,12,821,62.068,13980,0,0% 0% 0% 100%,62.081
fannkuchredux,scala,2,10,1017,1.004,224,0,51% 57% 50% 95%,0.404
fannkuchredux,scala,2,11,1017,5.540,18632,0,87% 88% 85% 98%,1.558
fannkuchredux,scala,2,12,1017,65.208,21480,0,99% 99% 97% 98%,16.623
fannkuchredux,ats,2,10,1571,0.352,252,0,8% 3% 6% 95%,0.372
fannkuchredux,ats,2,11,1571,4.324,252,0,0% 0% 100% 0%,4.327
fannkuchredux,ats,2,12,1571,60.044,256,0,0% 0% 0% 100%,60.056
fannkuchredux,ifc,1,10,590,0.348,252,0,0% 3% 100% 8%,0.353
fannkuchredux,ifc,1,11,590,4.288,252,0,0% 0% 1% 100%,4.293
fannkuchredux,ifc,1,12,590,56.496,252,0,100% 0% 0% 0%,56.509
fannkuchredux,java,2,10,514,0.672,13728,0,6% 3% 0% 98%,0.626
fannkuchredux,java,2,11,514,6.420,13732,0,1% 1% 1% 100%,6.378
fannkuchredux,java,2,12,514,92.010,13944,0,0% 100% 0% 0%,91.965
fannkuchredux,fpascal,1,10,1018,0.428,0,0,100% 92% 69% 92%,0.115
fannkuchredux,fpascal,1,11,1018,5.060,640,0,98% 98% 96% 100%,1.297
fannkuchredux,fpascal,1,12,1018,68.756,664,0,100% 100% 100% 100%,17.258
fannkuchredux,clojure,2,10,1088,4.280,44920,0,48% 80% 57% 50%,1.779
fannkuchredux,clojure,2,11,1088,21.061,50856,0,71% 72% 76% 75%,7.091
fannkuchredux,clojure,2,12,1088,239.219,49364,0,77% 76% 77% 77%,76.884
fannkuchredux,hipe,1,10,1038,3.516,7500,0,82% 81% 94% 86%,1.027
fannkuchredux,hipe,1,11,1038,41.699,7208,0,99% 92% 95% 95%,10.964
fannkuchredux,hipe,1,12,1038,473.530,7232,0,99% 97% 96% 100%,120.996
fannkuchredux,gnat,1,10,1836,0.900,252,0,85% 92% 92% 88%,0.255
fannkuchredux,gnat,1,11,1836,11.533,1608,0,99% 98% 100% 98%,2.933
fannkuchredux,gnat,1,12,1836,162.250,1616,0,99% 99% 100% 99%,40.853
fannkuchredux,ats,1,10,1306,0.356,252,0,0% 0% 5% 100%,0.360
fannkuchredux,ats,1,11,1306,4.520,256,0,0% 0% 100% 1%,4.524
fannkuchredux,ats,1,12,1306,65.408,256,0,0% 0% 0% 100%,65.422
fannkuchredux,scala,1,10,459,0.832,17048,0,6% 5% 1% 97%,0.777
fannkuchredux,scala,1,11,459,7.280,16844,0,0% 100% 1% 0%,7.222
fannkuchredux,scala,1,12,459,97.178,17240,0,0% 0% 0% 100%,97.119
fannkuchredux,php,1,10,482,24.626,2520,0,0% 1% 0% 100%,24.633
fannkuchredux,php,1,11,482,313.624,2524,0,1% 0% 100% 1%,313.684
fannkuchredux,php,1,12,482,4547.128,2524,0,0% 0% 0% 100%,4547.697
fannkuchredux,ocaml,2,10,473,0.424,544,0,0% 2% 2% 100%,0.430
fannkuchredux,ocaml,2,11,473,5.232,548,0,3% 43% 59% 1%,5.236
fannkuchredux,ocaml,2,12,473,70.972,548,0,0% 100% 0% 0%,70.983
fannkuchredux,ocaml,1,10,524,0.872,548,0,1% 0% 0% 99%,0.876
fannkuchredux,ocaml,1,11,524,11.153,544,0,1% 0% 100% 0%,11.157
fannkuchredux,ocaml,1,12,524,149.621,548,0,0% 0% 0% 100%,149.638
fannkuchredux,csharp,2,10,564,0.608,4052,0,0% 98% 0% 5%,0.613
fannkuchredux,csharp,2,11,564,7.460,3856,0,0% 0% 1% 100%,7.466
fannkuchredux,csharp,2,12,564,106.419,3972,0,0% 0% 0% 100%,106.438
fannkuchredux,gcc,1,10,508,0.424,252,0,0% 0% 100% 2%,0.428
fannkuchredux,gcc,1,11,508,5.216,256,0,1% 0% 1% 100%,5.222
fannkuchredux,gcc,1,12,508,69.640,256,0,0% 0% 100% 0%,69.657
fannkuchredux,sbcl,4,10,1518,0.412,0,0,53% 94% 53% 53%,0.165
fannkuchredux,sbcl,4,11,1518,4.460,13696,0,93% 98% 92% 88%,1.210
fannkuchredux,sbcl,4,12,1518,56.660,14332,0,96% 97% 99% 98%,14.608
fannkuchredux,yarv,2,10,422,28.510,2480,0,0% 0% 0% 100%,28.507
fannkuchredux,yarv,2,11,422,372.931,2484,0,0% 100% 0% 0%,372.888
fannkuchredux,yarv,2,12,422,5306.100,2480,0,0% 100% 0% 0%,5305.122
fannkuchredux,go,1,10,951,0.720,0,0,90% 94% 100% 100%,0.187
fannkuchredux,go,1,11,951,8.509,992,0,100% 99% 99% 100%,2.141
fannkuchredux,go,1,12,951,112.551,992,0,100% 100% 100% 100%,28.250
fannkuchredux,csharp,3,10,1096,0.728,252,0,76% 100% 77% 82%,0.223
fannkuchredux,csharp,3,11,1096,8.049,4112,0,97% 97% 96% 97%,2.078
fannkuchredux,csharp,3,12,1096,103.946,4576,0,96% 100% 100% 98%,26.307
fannkuchredux,fsharp,2,10,548,0.996,5328,0,89% 0% 2% 5%,1.059
fannkuchredux,fsharp,2,11,548,11.185,5324,0,0% 0% 100% 1%,11.189
fannkuchredux,fsharp,2,12,548,149.741,5328,0,0% 0% 0% 100%,149.776
fannkuchredux,ghc,3,10,1147,0.696,0,0,94% 89% 100% 94%,0.185
fannkuchredux,ghc,3,11,1147,8.725,1176,0,95% 99% 99% 100%,2.225
fannkuchredux,ghc,3,12,1147,121.228,1180,0,96% 98% 97% 100%,30.997
fannkuchredux,perl,1,10,457,19.633,1480,0,100% 0% 0% 0%,19.641
fannkuchredux,perl,1,11,457,235.607,1480,0,0% 0% 100% 0%,235.656
fannkuchredux,perl,1,12,457,3210.129,1480,0,0% 38% 0% 62%,3210.868
fannkuchredux,sbcl,1,10,1607,0.464,348,0,30% 100% 29% 27%,0.263
fannkuchredux,sbcl,1,11,1607,3.620,15884,0,76% 76% 77% 100%,1.106
fannkuchredux,sbcl,1,12,1607,45.039,17736,0,97% 97% 97% 100%,11.546
fannkuchredux,csharp,1,10,520,0.684,3844,0,0% 100% 2% 3%,0.686
fannkuchredux,csharp,1,11,520,8.024,3844,0,100% 0% 0% 1%,8.027
fannkuchredux,csharp,1,12,520,110.755,4040,0,0% 100% 0% 0%,110.773
fannkuchredux,gpp,2,10,2106,0.280,0,0,58% 88% 88% 100%,0.077
fannkuchredux,gpp,2,11,2106,3.296,912,0,100% 100% 100% 98%,0.837
fannkuchredux,gpp,2,12,2106,42.751,924,0,100% 100% 98% 99%,10.794
fasta,python3,6,250000,900,1.024,6240,0,31% 1% 2% 78%,1.449
fasta,python3,6,2500000,900,7.256,6288,0,1% 0% 100% 1%,7.261
fasta,python3,6,25000000,900,70.752,6096,0,0% 0% 100% 1%,70.772
fasta,racket,1,250000,1203,0.000,0,-11,%,0.000
fasta,racket,1,2500000,1203,0.000,0,-11,%,0.000
fasta,racket,1,25000000,1203,0.000,0,-11,%,0.000
fasta,clojure,4,250000,1504,2.456,35032,0,72% 45% 34% 40%,1.306
